t,reward,oracle,regret,sales,health,roll_reward,roll_regret,roll_sales,roll_health
16084,12.216000000000001,12.216000000000001,0.0,26.0,5.08,7.5497618310536385,4.557805218992989,74.78246813801678,5.098534037923531
16085,12.216000000000001,12.216000000000001,0.0,163.0,4.47,7.550051911755426,4.557521879118626,74.78795225662067,5.098494964565461
16086,12.224,12.224,0.0,93.0,5.25,7.550342453689177,4.557238574470207,74.78908435382607,5.098504382420588
16087,3.1596725146198827,12.224,9.064327485380117,17.0,5.26,7.550069537855072,4.55751872668993,74.78549229239185,5.098514420686225
16088,12.216000000000001,12.216000000000001,0.0,100.0,5.08,7.5503595453423085,4.557235457454634,74.78705948163342,5.098513269935981
16089,5.863294589178357,12.216000000000001,6.352705410821644,183.0,4.47,7.550254693573746,4.557347046637566,74.79378495960223,5.098474207582349
16090,12.177703703703704,12.208,0.03029629629629582,219.0,5.25,7.550542273525902,4.557065706090034,74.80274687713629,5.0984836243863025
16091,5.128884318766067,12.224,7.095115681233933,114.0,5.26,7.550391785211537,4.557223427316428,74.805182699478,5.098493661446681
16092,11.462095238095237,12.224,0.7619047619047628,112.0,5.25,7.550634853840934,4.556987590700172,74.80749394146524,5.098503075871497
16093,4.828166666666666,12.224,7.395833333333334,51.0,5.26,7.550465693396844,4.55716398225868,74.80601466384988,5.098513110475954
16094,7.375515151515151,12.224,4.8484848484848495,18.0,5.25,7.550454823527824,4.557182082343566,74.80248524386455,5.098522522522523
16095,3.3189411764705885,12.224,8.905058823529412,16.0,4.51,7.55019193127838,4.557452203910488,74.79883200795229,5.098485959244533
16096,12.224,12.224,0.0,106.0,5.25,7.550482284019184,4.557169079588943,74.80077032987514,5.098495371808411
16097,4.495186440677966,12.224,7.728813559322035,68.0,5.26,7.550292490514193,4.557366100615141,74.80034786930054,5.098505404398061
16098,12.224,12.224,0.0,51.0,5.25,7.55058280093779,4.557083016814867,74.79886949499969,5.098514814584756
16099,4.640107382550335,12.224,7.583892617449665,40.0,5.26,7.550402026067082,4.557271017411179,74.79670807453417,5.0985248447204965
16100,12.224,12.224,0.0,214.0,5.25,7.550692293626484,4.556987974679833,74.80535370473883,5.098534252530898
16101,4.69411952191235,12.224,7.52988047808765,63.0,5.26,7.550514888784122,4.557172603452868,74.80462054403179,5.098544280213638
16102,12.224,12.224,0.0,74.0,5.25,7.550805113283359,4.556889601987088,74.80457057691113,5.098553685648636
16103,5.059820895522388,12.224,7.164179104477612,40.0,5.26,7.550650432196812,4.557051505210044,74.80240933929458,5.098563710879285
16104,12.224,12.224,0.0,91.0,5.25,7.550940612238278,4.556768546408106,74.80341508848184,5.0985731139397705
16105,3.8219381443298968,12.224,8.402061855670103,32.0,5.26,7.550709083462175,4.557007295527023,74.80075748168385,5.098583136719235
16106,10.860363636363637,12.216000000000001,1.3556363636363642,20.0,5.25,7.550914562729133,4.556808539027867,74.7973551871857,5.0985925374060965
16107,5.059820895522388,12.224,7.164179104477612,59.0,5.26,7.550759913258858,4.556970407078864,74.7963744723119,5.098602557735286
16108,12.224,12.224,0.0,37.0,5.25,7.551050014449914,4.55668752357231,74.79402818300329,5.098611956049413
16109,2.2239999999999998,12.224,10.0,6.0,5.77,7.5507193471616185,4.557025407649059,74.78975791433892,5.098653631284916
16110,6.774823529411765,12.208,5.4331764705882355,39.0,4.89,7.550671187778728,4.557079789814222,74.78753646576872,5.098640680280553
16111,12.06382608695652,12.224,0.1601739130434794,454.0,4.35,7.550951299180117,4.5568068934713235,74.81107249255213,5.098594215491559
16112,7.224,7.224,0.0,326.0,5.55,7.550931008030164,4.556524090337613,74.82666170173152,5.098622230497114
16113,3.9209696969696965,12.224,8.303030303030305,57.0,5.26,7.550705740479521,4.556756590412871,74.82555541764926,5.098632245252576
16114,6.620761904761905,12.224,5.603238095238095,38.0,4.89,7.5506480337568584,4.5568215287625335,74.82327024511325,5.098619298789948
16115,12.216000000000001,12.216000000000001,0.0,340.0,4.35,7.550937519483232,4.556538777364621,74.83972449739389,5.098572846860263
16116,12.216000000000001,12.216000000000001,0.0,330.0,5.08,7.551226969286578,4.556256061054056,74.85555624495873,5.098571694484085
16117,5.1057338403041825,12.216000000000001,7.1102661596958185,77.0,4.47,7.551075244933123,4.556414518064768,74.85568929147537,5.0985326963643125
16118,7.224,7.224,0.0,362.0,5.46,7.551054953646757,4.556131844541716,74.87350331906445,5.09855512128544
16119,4.759885167464114,12.224,7.464114832535886,54.0,5.26,7.550881804156299,4.556312240508714,74.87220843672456,5.098565136476426
16120,9.451294117647059,12.208,2.756705882352941,288.0,5.08,7.550999688426102,4.556200609322177,74.88542894361392,5.098563984864462
16121,12.216000000000001,12.216000000000001,0.0,259.0,4.47,7.551289044604713,4.555918001667462,74.89684902617542,5.0985249968986475
16122,12.052065573770491,12.208,0.15593442622950882,61.0,5.08,7.551568197152575,4.555645100620793,74.89598709917509,5.098523847919122
16123,12.216000000000001,12.216000000000001,0.0,254.0,4.47,7.55185748218128,4.555362562472652,74.90709501364425,5.098484867278591
16124,12.224,12.224,0.0,52.0,5.25,7.552147227453704,4.555080059368002,74.90567441860465,5.098494263565891
16125,4.796815533980583,12.224,7.427184466019417,53.0,5.26,7.551976364766523,4.555258163324759,74.90431601141015,5.098504278804415
16126,12.224,12.224,0.0,120.0,5.46,7.552266066734355,4.554975701728472,74.90711229614932,5.09852669436349
16127,4.5365,12.224,7.6875,37.0,5.26,7.552079077270892,4.555169930665617,74.9047619047619,5.098536706349206
16128,12.224,12.224,0.0,224.0,5.25,7.55236873694742,4.554887509565074,74.91400582801165,5.098546097092194
16129,4.536138728323699,12.224,7.687861271676301,81.0,5.26,7.552181741906588,4.5550817422843615,74.91438313701178,5.098556106633602
16130,7.224,7.224,0.0,610.0,5.46,7.552161397120654,4.554799361666776,74.9475543983634,5.098578513421362
16131,2.4067676240208873,12.224,9.817232375979113,7.0,5.26,7.551842441394575,4.555125572490871,74.9433424249938,5.098588519712372
16132,12.216000000000001,12.216000000000001,0.0,35.0,5.08,7.552131548042973,4.554843224163065,74.94086654682948,5.098587367507593
16133,6.395566563467493,12.224,5.8284334365325075,136.0,4.47,7.552059863092894,4.554922162443241,74.94465104747738,5.0985484070906155
16134,7.96868085106383,12.224,4.25531914893617,28.0,5.25,7.5520856840403985,4.554903593926755,74.94174155562442,5.0985577936163615
16135,5.646818791946309,12.224,6.577181208053691,53.0,5.26,7.55196760850172,4.555028920997537,74.9403817550818,5.098567798710956
16136,11.47525925925926,12.224,0.7487407407407396,53.0,4.89,7.552210732480821,4.554793047651793,74.9390221230712,5.098554873892297
16137,12.216000000000001,12.216000000000001,0.0,209.0,4.45,7.552499726734602,4.554510807408414,74.94732928491759,5.098514685834676
16138,12.216000000000001,12.216000000000001,0.0,103.0,5.08,7.552788685175229,4.55422860214121,74.94906747629965,5.098513538633125
16139,7.934475073313783,12.224,4.289524926686217,196.0,4.47,7.55281233365033,4.554212201665655,74.95656753407683,5.098474597273854
16140,6.360486692015209,12.216000000000001,5.855513307984792,136.0,4.89,7.552738464271628,4.554292822513578,74.96034942072981,5.0984616814323775
16141,12.216000000000001,12.216000000000001,0.0,390.0,4.35,7.553027354219325,4.554010683198592,74.97986618758519,5.0984153140874735
16142,9.604952380952382,12.224,2.6190476190476186,35.0,5.25,7.553154463494351,4.553890819290758,74.97738958062318,5.098424704206157
16143,2.5748771929824557,12.224,9.649122807017545,9.0,5.26,7.552846096468179,4.554206430786529,74.97330277502478,5.0984347125867195
16144,6.224,12.216000000000001,5.992000000000001,11.0,5.25,7.552763789494103,4.554295485823334,74.96934035305048,5.098444100340663
16145,5.5756483516483515,12.224,6.648351648351649,63.0,5.26,7.552641337156815,4.554425180866226,74.96859903381643,5.098454106280193
16146,10.351593220338984,12.224,1.8724067796610164,63.0,5.08,7.55281467907068,4.554259080760868,74.96785780640367,5.098452963398774
16147,11.951449735449735,12.216000000000001,0.264550264550266,185.0,4.47,7.553087074107612,4.553993431218125,74.9746717859797,5.098414045082983
16148,7.216,12.216000000000001,5.000000000000001,15.0,5.08,7.553066200550481,4.554021049434039,74.97095795405288,5.098412904823828
16149,6.552734693877551,12.224,5.671265306122449,171.0,4.47,7.553004260519109,4.554090228644979,74.9769040247678,5.098373993808049
16150,5.267478260869565,12.216000000000001,6.948521739130436,9.0,5.25,7.55286275064358,4.55423848147827,74.97281902049409,5.0983833818339415
16151,6.769454545454545,12.224,5.454545454545455,46.0,5.26,7.552814248402051,4.554294221137326,74.97102526002972,5.098393387815751
16152,12.224,12.224,0.0,64.0,5.25,7.553103432191539,4.5540122738692554,74.9703460657463,5.098402773478611
16153,4.175219512195122,12.224,8.048780487804878,41.0,5.26,7.552894327083207,4.554228614603064,74.96824315958895,5.098412777021171
16154,12.224,12.224,0.0,110.0,5.25,7.5531834701146465,4.553946706301325,74.97041163726401,5.098422160321881
16155,4.241543859649123,12.224,7.982456140350878,46.0,5.26,7.552978491183571,4.554158919066492,74.9686184699183,5.0984321614260955
16156,10.451294117647059,12.224,1.7727058823529411,60.0,4.89,7.553157875699661,4.553986767489051,74.96769202203379,5.098419261001424
16157,8.892602086438153,12.224,3.3313979135618474,449.0,4.35,7.553240772358328,4.553911102873756,74.9908404505508,5.098372942195816
16158,10.272780487804878,12.216000000000001,1.9432195121951228,34.0,5.25,7.553409071121583,4.553749540178622,74.98830373166656,5.098382325638963
16159,6.041204301075268,12.224,6.182795698924732,72.0,5.26,7.5533154940937335,4.5538503474904255,74.9881188118812,5.098392326732673
16160,12.216000000000001,12.216000000000001,0.0,24.0,4.89,7.553604008697155,4.553568567257303,74.98496380174494,5.098379431965844
16161,7.731463917525773,12.224,4.492536082474227,215.0,4.35,7.55361501351765,4.553564790961994,74.99362702635813,5.098333127088232
16162,12.224,12.224,0.0,67.0,5.25,7.553903968846889,4.553283063263487,74.99313246303285,5.0983425106725235
16163,6.390666666666666,12.224,5.833333333333334,75.0,5.26,7.553832004153608,4.553362254693213,74.99313288789904,5.098352511754516
16164,7.779555555555556,12.216000000000001,4.4364444444444455,21.0,5.25,7.553845967874698,4.553355021918065,74.98979276214042,5.098361892978658
16165,5.967016759776536,12.224,6.256983240223464,67.0,5.26,7.553747809442921,4.553460405328822,74.98929852777434,5.098371891624397
16166,8.474,12.224,3.75,16.0,5.25,7.55380473108519,4.553410707771742,74.98564978041689,5.098381270489268
16167,3.3928311688311688,12.224,8.831168831168831,18.0,5.26,7.553547372502665,4.553675289545826,74.98212518555171,5.098391266699653
16168,12.224,12.224,0.0,28.0,5.25,7.5538362247896025,4.553393659556987,74.97921949409364,5.098400643206134
16169,4.240806722689076,12.224,7.983193277310924,25.0,5.26,7.553631337374507,4.553605768376886,74.97612863327149,5.098410636982066
16170,4.393419354838709,12.224,7.830580645161291,89.0,4.89,7.553435912726524,4.55380841353654,74.97699585678066,5.098397749056954
16171,12.216000000000001,12.216000000000001,0.0,386.0,4.35,7.553724223639662,4.553526827559943,74.99622804847886,5.098351471679446
16172,6.0255238095238095,12.224,6.198476190476191,9.0,5.08,7.5536297327960265,4.5536285371600735,74.99214740617077,5.0983503369813885
16173,12.216000000000001,12.216000000000001,0.0,262.0,4.47,7.553917996074573,4.553346997124389,75.00370965747496,5.098311487572647
16174,9.099,12.224,3.125,15.0,5.25,7.554013518918711,4.553258691282218,75.0,5.09832086553323
16175,4.818739726027397,12.224,7.405260273972603,20.0,4.51,7.553844424346944,4.553435001963639,74.99659990108803,5.098284495548961
16176,12.224,12.224,0.0,145.0,5.25,7.554133115425367,4.5531535261027285,75.00092724238115,5.098293874018668
16177,5.397076923076923,12.224,6.8269230769230775,66.0,5.26,7.553999782739476,4.553294073114153,75.00037087402646,5.098303869452343
16178,3.216,12.216000000000001,9.0,6.0,5.08,7.553731657405232,4.55356891741398,74.99610606341554,5.0983027381173125
16179,7.416,12.224,4.808,92.0,4.47,7.5537231449418565,4.5535846424499855,74.99715698393078,5.098263906056861
16180,12.224,12.224,0.0,225.0,5.25,7.554011772150006,4.553303226922981,75.00642729126754,5.0982732834806255
16181,5.295672354948805,12.224,6.928327645051195,90.0,5.26,7.553872213417018,4.553449996445793,75.00735384995674,5.09828327771598
16182,12.224,12.224,0.0,28.0,5.25,7.554160795743322,4.553168624018156,75.00444911326701,5.098292652783785
16183,5.931865168539326,12.224,6.292134831460674,34.0,5.26,7.554060555034771,4.553276073734384,75.00191547207118,5.098302644587246
16184,9.45004255319149,12.216000000000001,2.7659574468085104,35.0,5.08,7.554177699427614,4.553165643173561,74.9994439295644,5.0983015137472965
16185,6.11508256880734,12.216000000000001,6.100917431192661,86.0,4.47,7.55408878955917,4.553261266044438,75.00012356357345,5.098262696157173
16186,7.216,7.216,0.0,314.0,4.84,7.55406790312008,4.552979974806652,75.01488849076419,5.098246741212083
16187,3.752384279475982,12.224,8.471615720524017,36.0,5.26,7.553833057331617,4.553222045213479,75.0124783790462,5.098256733382753
16188,3.716,12.224,8.508,4.0,4.89,7.553595993086924,4.5534663331840015,75.00809191426278,5.098243869293965
16189,7.369846153846154,12.224,4.854153846153846,135.0,4.35,7.553584643498335,4.55348490560605,75.01179740580605,5.098197652872143
16190,12.224,12.224,0.0,39.0,5.25,7.55387310099673,4.553203670048913,75.00957321968995,5.098207028596133
16191,5.168444444444445,12.224,7.055555555555555,54.0,5.26,7.553725779562901,4.553358212531961,75.00827569169961,5.0982170207509885
16192,8.352363636363638,12.216000000000001,3.8636363636363633,29.0,4.89,7.553775099507124,4.553315618704449,75.00543444698326,5.098204162292348
16193,12.216000000000001,12.216000000000001,0.0,229.0,4.35,7.5540629977966445,4.5530344457009475,75.01494380634803,5.098157959738174
16194,12.224,12.224,0.0,61.0,5.25,7.554351354511817,4.55275330742088,75.0140784192652,5.098167335597406
16195,2.273019607843137,12.224,9.950980392156863,2.0,5.26,7.55402526586359,4.553086613612824,75.00957026426278,5.098177327735243
16196,12.224,12.224,0.0,165.0,5.25,7.5543135893021365,4.552805506826776,75.015126257949,5.09818670124097
16197,4.836612612612612,12.224,7.387387387387388,59.0,5.26,7.554145809269004,4.552980502621354,75.01413754784541,5.0981966909495
16198,7.461901639344262,12.224,4.762098360655738,33.0,4.89,7.554140114832932,4.55299341192798,75.01154392246436,5.098183838508549
16199,7.974426966292135,12.224,4.249573033707865,206.0,4.35,7.554166058465738,4.5529746822750035,75.01962962962963,5.098137654320988
16200,9.507950617283951,12.208,2.700049382716049,61.0,5.25,7.554286655006619,4.552860311230034,75.01876427381026,5.098147027961237
16201,2.6693441295546556,12.224,9.554655870445345,13.0,5.26,7.553985152567078,4.553169025929405,75.01493642760153,5.098157017652142
16202,12.224,12.224,0.0,50.0,5.25,7.554273371714609,4.552888018151466,75.01339258162069,5.098166388940319
16203,3.560898395721925,12.224,8.663101604278076,26.0,5.26,7.554026927936776,4.5531416724088185,75.01036781041718,5.098176376203406
16204,12.224,12.224,0.0,39.0,5.25,7.554315108934743,4.552860701000462,75.00814563406357,5.0981857451403885
16205,5.232474576271186,12.224,6.991525423728814,73.0,5.26,7.554171838508194,4.55301118012688,75.00802172035048,5.098195729976552
16206,2.2239999999999998,12.224,10.0,80.0,5.25,7.553842957664206,4.553347268781158,75.00832973406553,5.0982050965632135
16207,3.1529617486338797,12.224,9.07103825136612,17.0,5.26,7.553571432416857,4.553626000949382,75.00475074037513,5.098215078973346
16208,8.107089108910891,12.208,4.100910891089109,120.0,4.89,7.553605581203117,4.553598071088819,75.00752668270714,5.0982022333271635
16209,12.216000000000001,12.216000000000001,0.0,348.0,4.35,7.553893205781698,4.553317158191159,75.02436767427514,5.09815607649599
16210,12.216000000000001,12.216000000000001,0.0,151.0,4.89,7.554180794875166,4.553036279950569,75.02905434581457,5.098143236074271
16211,5.337387283236994,12.216000000000001,6.878612716763007,62.0,4.89,7.5540440570567835,4.553179727793946,75.02825067850975,5.0981303972366145
16212,6.509714285714285,12.216000000000001,5.706285714285716,16.0,5.25,7.553979643945617,4.55325085010237,75.02460988095973,5.0981397643866035
16213,3.9382857142857137,12.224,8.285714285714286,36.0,5.26,7.553756645676857,4.553481050141572,75.0222030344147,5.098149747132108
16214,12.224,12.224,0.0,61.0,5.25,7.5540446656185365,4.553200231082051,75.0213382670367,5.098159111933395
16215,2.3934915254237286,12.224,9.830508474576272,3.0,5.77,7.553726427265046,4.553525669429576,75.01689689195855,5.0982005426739025
16216,12.224,12.224,0.0,55.0,5.25,7.5540144135493605,4.553244882251342,75.01566257630881,5.098209903188012
16217,2.775724137931034,12.224,9.448275862068966,9.0,5.26,7.553719784724868,4.553546709294123,75.01159205820693,5.098219879146627
16218,12.224,12.224,0.0,28.0,5.25,7.5540077359065245,4.553265955443128,75.00869350761452,5.098229237314261
16219,5.960842105263158,12.224,6.2631578947368425,73.0,5.26,7.5539095136111705,4.553371374181678,75.00856966707768,5.098239210850801
16220,4.623407407407408,12.216000000000001,7.5925925925925934,14.0,4.89,7.553728852609616,4.5535587375512865,75.00480858146847,5.0982263732199
16221,11.329475177304964,12.224,0.8945248226950362,258.0,4.35,7.553961607283806,4.5533331775762615,75.01608926149673,5.098180249044507
16222,2.2239999999999998,12.224,10.0,23.0,5.25,7.553633063758731,4.5536689149135245,75.01288294396844,5.098189607347592
16223,3.701272727272727,12.224,8.522727272727273,27.0,5.26,7.553395615513139,4.5539135560844946,75.00992357001972,5.09819958086785
16224,12.224,12.224,0.0,36.0,5.25,7.5536834801901485,4.553632883446214,75.00751926040061,5.098208936825886
16225,6.839384615384615,12.224,5.384615384615385,67.0,5.26,7.553639458320014,4.553684096468597,75.00702576112413,5.098218907925552
16226,8.890666666666666,12.216000000000001,3.325333333333335,13.0,5.25,7.553721853538375,4.553608398510678,75.00320453565045,5.0982282615394094
16227,4.224,12.224,8.0,19.0,5.26,7.55351666979093,4.553820771668276,74.99975351244763,5.098238230219374
16228,6.474,12.224,5.75,18.0,5.25,7.553450152034458,4.553894477948905,74.99624129644464,5.098247581489925
16229,5.9171818181818185,12.224,6.306818181818182,65.0,5.26,7.553349334515429,4.55400248310626,74.99562538508934,5.0982575477510785
16230,10.288516129032258,12.224,1.935483870967742,232.0,5.25,7.553517849504924,4.5538411548694215,75.00529850286489,5.098266896679195
16231,4.087799283154122,12.224,8.136200716845877,105.0,5.26,7.553304338011187,4.554061852230311,75.00714637752587,5.098276860522424
16232,12.224,12.224,0.0,193.0,5.25,7.553592066444748,4.553781308778563,75.0144150803918,5.098286207108975
16233,4.068262295081967,12.224,8.155737704918034,48.0,5.26,7.553377373222414,4.554003186097532,75.01275101638537,5.098296168535173
16234,7.050123222748815,12.216000000000001,5.165876777251186,138.0,5.08,7.553346375122601,4.554040874646418,75.01663073606406,5.09829504157684
16235,7.123407407407408,12.216000000000001,5.0925925925925934,107.0,4.47,7.553319894525919,4.55407404486802,75.01860064055187,5.098256343927075
16236,12.224,12.224,0.0,18.0,5.25,7.5536075511192236,4.553793569777494,75.01508899427235,5.0982656894746565
16237,3.8174065934065933,12.224,8.406593406593407,30.0,5.26,7.553377461147693,4.554030840367273,75.01231678778174,5.098275649710556
16238,10.467243243243244,12.216000000000001,1.748756756756757,62.0,5.25,7.553556897429613,4.5538580911780615,75.01151548740685,5.098284992918283
16239,4.641582417582417,12.224,7.582417582417583,67.0,5.26,7.553377588656223,4.554044578831462,75.01102216748768,5.098294950738916
16240,12.224,12.224,0.0,42.0,5.25,7.553665170850136,4.553764174633517,75.00898959423681,5.0983042916076595
16241,5.584655737704917,12.224,6.639344262295083,41.0,5.26,7.553543941356653,4.5538925812390865,75.00689570249969,5.0983142470139144
16242,9.329263157894736,12.224,2.8947368421052637,125.0,5.25,7.553653263477969,4.55379043534614,75.00997352705781,5.0983235855445415
16243,2.261313432835821,12.224,9.96268656716418,1.0,5.77,7.553327460730454,4.554123413438471,75.00541738488057,5.0983649347451365
16244,7.318040816326531,12.224,4.9059591836734695,26.0,4.89,7.5533129770958345,4.554145071534514,75.00240073868883,5.098352108341028
16245,11.67468945868946,12.224,0.5493105413105397,333.0,4.35,7.553566662709621,4.553898559498922,75.01828142311953,5.098306044564816
16246,12.216000000000001,12.224,0.007999999999999119,7.0,5.08,7.553853634663661,4.553618760240013,75.01409490982951,5.098304917830984
16247,11.306909090909091,12.224,0.9170909090909092,61.0,4.47,7.5540846203515155,4.553394946364389,75.01323239783358,5.098266248153619
16248,6.057333333333333,12.216000000000001,6.158666666666668,24.0,5.25,7.553992506911487,4.553493738395917,75.01009292879561,5.09827558618992
16249,3.565463414634146,12.224,8.658536585365855,22.0,5.26,7.553747058967347,4.553746356417269,75.00683076923077,5.098285538461538
16250,12.224,12.224,0.0,69.0,5.25,7.554034441463257,4.553466143116155,75.00646114085288,5.09829487416159
16251,6.8830909090909085,12.224,5.340909090909092,83.0,5.26,7.553993157711573,4.55351459518038,75.00695299040117,5.098304824021659
16252,5.100615384615384,12.224,7.123384615384616,16.0,5.08,7.553842208485393,4.5536727118370095,75.00332246354519,5.098303697778872
16253,9.482666666666667,12.216000000000001,2.7333333333333343,110.0,4.47,7.553960876164622,4.553560718519765,75.00547557524301,5.0982650424510885
16254,2.2239999999999998,12.216000000000001,9.992,14.0,5.25,7.553632979463535,4.553895288761627,75.00172254690864,5.098274377114734
16255,4.8644494382022465,12.224,7.359550561797754,48.0,5.26,7.5534675523264,4.554067880744467,75.00006151574803,5.098284325787401
16256,12.224,12.224,0.0,85.0,5.25,7.553754845950542,4.553787751084582,75.00067663160485,5.0982936581165035
16257,4.932333333333333,12.224,7.291666666666667,52.0,5.26,7.553593607082747,4.55395615303535,74.99926190183294,5.098303604379383
16258,12.224,12.224,0.0,83.0,5.25,7.553880857614324,4.5536760647056225,74.99975398240974,5.098312934374808
16259,4.273689440993788,12.224,7.950310559006212,34.0,5.26,7.553679123824865,4.5538849598159725,74.99723247232473,5.098322878228782
16260,8.310956521739131,12.224,3.913043478260869,15.0,5.25,7.553725693986473,4.553845550094458,74.99354283254412,5.0983322058913965
16261,5.135392405063291,12.224,7.088607594936709,46.0,5.26,7.553576983293512,4.554001420346877,74.99175993112779,5.09834214733735
16262,11.690666666666667,12.216000000000001,0.5253333333333341,82.0,5.25,7.553831369918574,4.5537537004866415,74.99219086269446,5.098351472668019
16263,4.191213114754098,12.224,8.032786885245901,41.0,5.26,7.553624617689406,4.55396761054473,74.99010083620266,5.098361411706837
16264,7.499018867924528,12.224,4.724981132075472,29.0,4.89,7.55362126043458,4.55397812474833,74.98727328619735,5.098348601291116
16265,10.578068965517243,12.224,1.6459310344827571,195.0,4.35,7.553807197217137,4.553799344034554,74.99465142014017,5.098302594368621
16266,3.8160000000000003,12.216000000000001,8.4,5.0,5.08,7.553577418696377,4.554035785951069,74.99034855843118,5.0983014692321875
16267,5.406883190883191,12.224,6.8171168091168095,113.0,4.47,7.5534454606051655,4.554174898381803,74.99268502581755,5.0982628473075975
16268,9.794947368421052,12.224,2.429052631578948,73.0,4.89,7.553583238090433,4.554044274356552,74.99256254225828,5.0982500460999445
16269,12.216000000000001,12.216000000000001,0.0,357.0,4.35,7.5538698033493095,4.55376436997583,75.0098955132145,5.098204056545789
16270,12.216000000000001,12.216000000000001,0.0,40.0,4.89,7.554156333384135,4.5534845000004145,75.00774383873149,5.09819126052486
16271,5.571704697986577,12.216000000000001,6.644295302013424,50.0,4.89,7.554034501302314,4.553612991323056,75.0062069813176,5.098178466076696
16272,9.871058823529411,12.216000000000001,2.3449411764705896,40.0,5.25,7.554176885885502,4.553477265162247,75.00405579794752,5.098187795735267
16273,4.516993630573248,12.224,7.707006369426752,73.0,5.26,7.553990257935686,4.553671042297816,75.00393265331203,5.098197738724345
16274,9.496727272727272,12.224,2.7272727272727284,9.0,5.25,7.554109627337517,4.5535588212031906,74.99987711213518,5.098207066052227
16275,4.257898305084746,12.224,7.966101694915254,37.0,5.26,7.5539071075954265,4.5537684883741,74.99754239370853,5.0982170066355375
16276,9.438222222222223,12.208,2.7697777777777777,14.0,5.08,7.554022873099797,4.553658886438203,74.99379492535479,5.098215887448547
16277,12.216000000000001,12.216000000000001,0.0,128.0,4.47,7.5543092705151365,4.553379143294915,74.99705123479544,5.098177294507925
16278,12.224,12.224,0.0,64.0,5.25,7.554596124175035,4.5530994345202185,74.996375698753,5.098186620799804
16279,3.652571428571428,12.224,8.571428571428573,19.0,5.26,7.554356442068425,4.553346260634278,74.99293611793611,5.09819656019656
16280,7.938285714285714,12.216000000000001,4.277714285714287,15.0,5.25,7.554380023499063,4.553329330963195,74.98925127449174,5.09820588415945
16281,4.531692307692307,12.224,7.692307692307693,34.0,5.26,7.5541943775270814,4.553522119217791,74.98673381648446,5.098215821152192
16282,12.224,12.224,0.0,66.0,5.25,7.554481167775959,4.5532424703742596,74.9861819075109,5.098225142786955
16283,6.337475177304965,12.224,5.886524822695035,59.0,5.26,7.554406431470968,4.55332434720749,74.98520019651191,5.098235077376566
16284,12.224,12.224,0.0,30.0,5.25,7.554693173477018,4.553044744852734,74.98243782622045,5.098244396684065
16285,4.693135802469135,12.224,7.530864197530865,40.0,5.26,7.554517466896457,4.553227590207804,74.98028981947685,5.098254328871423
16286,7.216,7.216,0.0,20.0,5.08,7.554496682377093,4.552948028128219,74.97691410327255,5.098253208080064
16287,12.216000000000001,12.216000000000001,0.0,332.0,4.44,7.55478287486958,4.552668500376001,74.99269400785855,5.098212794695481
16288,12.224,12.224,0.0,119.0,5.25,7.555069523351692,4.552389006944828,74.99539566578673,5.098222113082448
16289,4.077658536585366,12.224,8.146341463414634,39.0,5.26,7.554856054291731,4.552609630177269,74.99318600368323,5.098232044198895
16290,12.216000000000001,12.216000000000001,0.0,51.0,5.08,7.555142172022117,4.552330174672378,74.99171321588607,5.0982309250506415
16291,6.448804232804233,12.216000000000001,5.767195767195768,82.0,4.97,7.555074265200411,4.552404742901726,74.99214338325558,5.098223054259759
16292,8.745739130434782,12.224,3.4782608695652186,18.0,5.25,7.555147343507981,4.5523388161925045,74.98864543055299,5.098232369729332
16293,4.788102564102564,12.224,7.435897435897436,61.0,5.26,7.554977523649174,4.552515786771841,74.987786915429,5.098242297778323
16294,3.5573333333333332,12.216000000000001,8.658666666666669,6.0,5.25,7.5547321941499215,4.552767775165821,74.98355323718933,5.098251610923596
16295,3.8369032258064513,12.224,8.387096774193548,14.0,5.26,7.55450405049698,4.553003067814264,74.97981099656357,5.098261536573393
16296,12.224,12.224,0.0,134.0,5.25,7.554790575375761,4.552723691053644,74.98343253359513,5.098270847395226
16297,3.5852565445026174,12.224,8.638743455497384,27.0,5.26,7.554547015796004,4.552974397874386,74.9804884034851,5.0982807706467055
16298,12.224,12.224,0.0,17.0,5.25,7.554833502880133,4.552695057154226,74.97693110006749,5.0982900791459596
16299,6.2865,12.224,5.9375,52.0,5.26,7.55475569100879,4.552780014512683,74.97552147239264,5.098299999999999
16300,12.224,12.224,0.0,26.0,5.25,7.55504213014191,4.552500719989984,74.97251702349548,5.098309306177534
16301,2.299187969924812,12.224,9.924812030075188,1.0,5.26,7.554719724660361,4.552830269205423,74.96797938903202,5.098319224635015
16302,2.2239999999999998,12.224,10.0,126.0,5.25,7.5543927468204135,4.553164389902889,74.9711096117279,5.098328528491689
16303,4.547606217616581,12.224,7.676393782383419,48.0,4.51,7.554208326645659,4.553355952058954,74.96945534838076,5.098292443572129
16304,2.2239999999999998,12.216000000000001,9.992,14.0,5.25,7.553881420277879,4.553689508884955,74.96571603802515,5.0983017479300825
16305,6.395779141104294,12.224,5.8282208588957065,68.0,5.26,7.553810397201762,4.553767672220538,74.96528885072979,5.098311664418005
16306,12.224,12.224,0.0,14.0,5.25,7.554096788911015,4.55348841989502,74.96155025449194,5.098320966456122
16307,4.267010752688172,12.224,7.956989247311828,39.0,5.26,7.553895226117526,4.553697121196676,74.9593451066961,5.098330880549423
