date,school_name,time_of_day,time_slot_id
03/18/2025,LUTHER_JACKSON_MIDDLE,lunch,4407
03/18/2025,LYNBROOK_ELEMENTARY,breakfast,4408
03/18/2025,LYNBROOK_ELEMENTARY,lunch,4409
03/18/2025,MADISON_HIGH,breakfast,4410
03/18/2025,MADISON_HIGH,lunch,4411
03/18/2025,MANTUA_ELEMENTARY,breakfast,4412
03/18/2025,MANTUA_ELEMENTARY,lunch,4413
03/18/2025,MARSHALL_HIGH,breakfast,4414
03/18/2025,MARSHALL_HIGH,lunch,4415
03/18/2025,MARSHALL_ROAD_ELEMENTARY,breakfast,4416
03/18/2025,MARSHALL_ROAD_ELEMENTARY,lunch,4417
03/18/2025,MASON_CREST_ELEMENTARY,breakfast,4418
03/18/2025,MASON_CREST_ELEMENTARY,lunch,4419
03/18/2025,MCLEAN_HIGH,breakfast,4420
03/18/2025,MCLEAN_HIGH,lunch,4421
03/18/2025,MCNAIR_ELEMENTARY,breakfast,4422
03/18/2025,MCNAIR_ELEMENTARY,lunch,4423
03/18/2025,MCNAIR_UPPER_ELEMENTARY,breakfast,4424
03/18/2025,MCNAIR_UPPER_ELEMENTARY,lunch,4425
03/18/2025,MOSAIC_ELEMENTARY,breakfast,4426
03/18/2025,MOSAIC_ELEMENTARY,lunch,4427
03/18/2025,MOUNT_EAGLE_ELEMENTARY,breakfast,4428
03/18/2025,MOUNT_EAGLE_ELEMENTARY,lunch,4429
03/18/2025,MT._VERNON_HIGH,breakfast,4430
03/18/2025,MT._VERNON_HIGH,lunch,4431
03/18/2025,MT._VERNON_WOODS_ELEM.,breakfast,4432
03/18/2025,MT._VERNON_WOODS_ELEM.,lunch,4433
03/18/2025,NAVY_ELEMENTARY,breakfast,4434
03/18/2025,NAVY_ELEMENTARY,lunch,4435
03/18/2025,NEWINGTON_FOREST_ELEMENTARY,breakfast,4436
03/18/2025,NEWINGTON_FOREST_ELEMENTARY,lunch,4437
03/18/2025,NORTH_SPRINGFIELD_ELEMENTARY,breakfast,4438
03/18/2025,NORTH_SPRINGFIELD_ELEMENTARY,lunch,4439
03/18/2025,OAKTON_ELEMENTARY,breakfast,4440
03/18/2025,OAKTON_ELEMENTARY,lunch,4441
03/18/2025,OAKTON_HIGH,breakfast,4442
03/18/2025,OAKTON_HIGH,lunch,4443
03/18/2025,OAK_HILL_ELEMENTARY,breakfast,4444
03/18/2025,OAK_HILL_ELEMENTARY,lunch,4445
03/18/2025,OAK_VIEW_ELEMENTARY,breakfast,4446
03/18/2025,OAK_VIEW_ELEMENTARY,lunch,4447
03/18/2025,OLDE_CREEK_ELEMENTARY,breakfast,4448
03/18/2025,OLDE_CREEK_ELEMENTARY,lunch,4449
03/18/2025,ORANGE_HUNT_ELEMENTARY,breakfast,4450
03/18/2025,ORANGE_HUNT_ELEMENTARY,lunch,4451
03/18/2025,PARKLAWN_ELEMENTARY,breakfast,4452
03/18/2025,PARKLAWN_ELEMENTARY,lunch,4453
03/18/2025,PINE_SPRING_ELEMENTARY,breakfast,4454
03/18/2025,PINE_SPRING_ELEMENTARY,lunch,4455
03/18/2025,POE_MIDDLE,breakfast,4456
03/18/2025,POE_MIDDLE,lunch,4457
03/18/2025,POPLAR_TREE_ELEMENTARY,breakfast,4458
03/18/2025,POPLAR_TREE_ELEMENTARY,lunch,4459
03/18/2025,PROVIDENCE_ELEMENTARY,breakfast,4460
03/18/2025,PROVIDENCE_ELEMENTARY,lunch,4461
03/18/2025,RAVENSWORTH_ELEMENTARY,breakfast,4462
03/18/2025,RAVENSWORTH_ELEMENTARY,lunch,4463
03/18/2025,RIVERSIDE_ELEMENTARY,breakfast,4464
03/18/2025,RIVERSIDE_ELEMENTARY,lunch,4465
03/18/2025,ROBINSON_SECONDARY,breakfast,4466
03/18/2025,ROBINSON_SECONDARY,lunch,4467
03/18/2025,ROCKY_RUN_MIDDLE,breakfast,4468
03/18/2025,ROCKY_RUN_MIDDLE,lunch,4469
03/18/2025,ROLLING_VALLEY_ELEMENTARY,breakfast,4470
03/18/2025,ROLLING_VALLEY_ELEMENTARY,lunch,4471
03/18/2025,ROSE_HILL_ELEMENTARY,breakfast,4472
03/18/2025,ROSE_HILL_ELEMENTARY,lunch,4473
03/18/2025,SANDBURG_MIDDLE,breakfast,4474
03/18/2025,SANDBURG_MIDDLE,lunch,4475
03/18/2025,SANGSTER_ELEMENTARY,breakfast,4476
03/18/2025,SANGSTER_ELEMENTARY,lunch,4477
03/18/2025,SARATOGA_ELEMENTARY,breakfast,4478
03/18/2025,SARATOGA_ELEMENTARY,lunch,4479
03/18/2025,SHREVEWOOD_ELEMENTARY,breakfast,4480
03/18/2025,SHREVEWOOD_ELEMENTARY,lunch,4481
03/18/2025,SILVERBROOK_ELEMENTARY,breakfast,4482
03/18/2025,SILVERBROOK_ELEMENTARY,lunch,4483
03/18/2025,SLEEPY_HOLLOW_ELEMENTARY,breakfast,4484
03/18/2025,SLEEPY_HOLLOW_ELEMENTARY,lunch,4485
03/18/2025,SOUTH_COUNTY_HIGH,breakfast,4486
03/18/2025,SOUTH_COUNTY_HIGH,lunch,4487
03/18/2025,SOUTH_COUNTY_MIDDLE,breakfast,4488
03/18/2025,SOUTH_COUNTY_MIDDLE,lunch,4489
03/18/2025,SOUTH_LAKES_HIGH,breakfast,4490
03/18/2025,SOUTH_LAKES_HIGH,lunch,4491
03/18/2025,SPRINGFIELD_ESTATES_ELEM.,breakfast,4492
03/18/2025,SPRINGFIELD_ESTATES_ELEM.,lunch,4493
03/18/2025,SPRING_HILL_ELEMENTARY,breakfast,4494
03/18/2025,SPRING_HILL_ELEMENTARY,lunch,4495
03/18/2025,STENWOOD_ELEMENTARY,breakfast,4496
03/18/2025,STENWOOD_ELEMENTARY,lunch,4497
03/18/2025,STONE_MIDDLE,breakfast,4498
03/18/2025,STONE_MIDDLE,lunch,4499
03/18/2025,STRATFORD_LANDING_ELEMENTARY,breakfast,4500
03/18/2025,STRATFORD_LANDING_ELEMENTARY,lunch,4501
03/18/2025,SUNRISE_VALLEY_ELEMENTARY,breakfast,4502
03/18/2025,SUNRISE_VALLEY_ELEMENTARY,lunch,4503
03/18/2025,TERRASET_ELEMENTARY,breakfast,4504
03/18/2025,TERRASET_ELEMENTARY,lunch,4505
03/18/2025,TERRA_CENTRE_ELEMENTARY,breakfast,4506
03/18/2025,TERRA_CENTRE_ELEMENTARY,lunch,4507
03/18/2025,THOREAU_MIDDLE,breakfast,4508
03/18/2025,THOREAU_MIDDLE,lunch,4509
03/18/2025,TIMBER_LANE_ELEMENTARY,breakfast,4510
03/18/2025,TIMBER_LANE_ELEMENTARY,lunch,4511
03/18/2025,TWAIN_MIDDLE,breakfast,4512
03/18/2025,TWAIN_MIDDLE,lunch,4513
03/18/2025,UNION_MILL_ELEMENTARY,breakfast,4514
03/18/2025,UNION_MILL_ELEMENTARY,lunch,4515
03/18/2025,VIENNA_ELEMENTARY,breakfast,4516
03/18/2025,VIENNA_ELEMENTARY,lunch,4517
03/18/2025,VIRGINIA_RUN_ELEMENTARY,breakfast,4518
03/18/2025,VIRGINIA_RUN_ELEMENTARY,lunch,4519
03/18/2025,WAKEFIELD_FOREST_ELEMENTARY,breakfast,4520
03/18/2025,WAKEFIELD_FOREST_ELEMENTARY,lunch,4521
03/18/2025,WAPLES_MILL_ELEMENTARY,breakfast,4522
03/18/2025,WAPLES_MILL_ELEMENTARY,lunch,4523
03/18/2025,WASHINGTON_MILL_ELEMENTARY,breakfast,4524
03/18/2025,WASHINGTON_MILL_ELEMENTARY,lunch,4525
03/18/2025,WAYNEWOOD_ELEMENTARY,breakfast,4526
03/18/2025,WAYNEWOOD_ELEMENTARY,lunch,4527
03/18/2025,WESTBRIAR_ELEMENTARY,breakfast,4528
03/18/2025,WESTBRIAR_ELEMENTARY,lunch,4529
03/18/2025,WESTFIELD_HIGH,breakfast,4530
03/18/2025,WESTFIELD_HIGH,lunch,4531
03/18/2025,WESTGATE_ELEMENTARY,breakfast,4532
03/18/2025,WESTGATE_ELEMENTARY,lunch,4533
03/18/2025,WESTLAWN_ELEMENTARY,breakfast,4534
03/18/2025,WESTLAWN_ELEMENTARY,lunch,4535
03/18/2025,WEST_POTOMAC_HIGH,breakfast,4536
03/18/2025,WEST_POTOMAC_HIGH,lunch,4537
03/18/2025,WEST_SPRINGFIELD_ELEMENTARY,breakfast,4538
03/18/2025,WEST_SPRINGFIELD_ELEMENTARY,lunch,4539
03/18/2025,WEST_SPRINGFIELD_HIGH,breakfast,4540
03/18/2025,WEST_SPRINGFIELD_HIGH,lunch,4541
03/18/2025,WEYANOKE_ELEMENTARY,breakfast,4542
03/18/2025,WEYANOKE_ELEMENTARY,lunch,4543
03/18/2025,WHITE_OAKS_ELEMENTARY,breakfast,4544
03/18/2025,WHITE_OAKS_ELEMENTARY,lunch,4545
03/18/2025,WHITMAN_MIDDLE,breakfast,4546
03/18/2025,WHITMAN_MIDDLE,lunch,4547
03/18/2025,WILLOW_SPRINGS_ELEMENTARY,breakfast,4548
03/18/2025,WILLOW_SPRINGS_ELEMENTARY,lunch,4549
03/18/2025,WOLFTRAP_ELEMENTARY,breakfast,4550
03/18/2025,WOLFTRAP_ELEMENTARY,lunch,4551
03/18/2025,WOODBURN_ELEMENTARY,breakfast,4552
03/18/2025,WOODBURN_ELEMENTARY,lunch,4553
03/18/2025,WOODLAWN_ELEMENTARY,breakfast,4554
03/18/2025,WOODLAWN_ELEMENTARY,lunch,4555
03/18/2025,WOODLEY_HILLS_ELEMENTARY,breakfast,4556
03/18/2025,WOODLEY_HILLS_ELEMENTARY,lunch,4557
03/18/2025,WOODSON_HIGH,breakfast,4558
03/18/2025,WOODSON_HIGH,lunch,4559
03/19/2025,ALDRIN_ELEMENTARY,breakfast,4560
03/19/2025,ALDRIN_ELEMENTARY,lunch,4561
03/19/2025,ANNANDALE_HIGH,breakfast,4562
03/19/2025,ANNANDALE_HIGH,lunch,4563
03/19/2025,ANNANDALE_TERRACE_ELEM.,breakfast,4564
03/19/2025,ANNANDALE_TERRACE_ELEM.,lunch,4565
03/19/2025,ARMSTRONG_ELEMENTARY,breakfast,4566
03/19/2025,ARMSTRONG_ELEMENTARY,lunch,4567
03/19/2025,BAILEYS_LOWER_ELEMENTARY,breakfast,4568
03/19/2025,BAILEYS_LOWER_ELEMENTARY,lunch,4569
03/19/2025,BAILEYS_UPPER_ELEMENTARY,breakfast,4570
03/19/2025,BAILEYS_UPPER_ELEMENTARY,lunch,4571
03/19/2025,BEECHTREE_ELEMENTARY,breakfast,4572
03/19/2025,BEECHTREE_ELEMENTARY,lunch,4573
03/19/2025,BELLE_VIEW_ELEMENTARY,breakfast,4574
03/19/2025,BELLE_VIEW_ELEMENTARY,lunch,4575
03/19/2025,BELVEDERE_ELEMENTARY,breakfast,4576
03/19/2025,BELVEDERE_ELEMENTARY,lunch,4577
03/19/2025,BONNIE_BRAE_ELEMENTARY,breakfast,4578
03/19/2025,BONNIE_BRAE_ELEMENTARY,lunch,4579
03/19/2025,BRADDOCK_ELEMENTARY,breakfast,4580
03/19/2025,BRADDOCK_ELEMENTARY,lunch,4581
03/19/2025,BREN_MAR_PARK_ELEMENTARY,breakfast,4582
03/19/2025,BREN_MAR_PARK_ELEMENTARY,lunch,4583
03/19/2025,BROOKFIELD_ELEMENTARY,breakfast,4584
03/19/2025,BROOKFIELD_ELEMENTARY,lunch,4585
03/19/2025,BUCKNELL_ELEMENTARY,breakfast,4586
03/19/2025,BUCKNELL_ELEMENTARY,lunch,4587
03/19/2025,BULL_RUN_ELEMENTARY,breakfast,4588
03/19/2025,BULL_RUN_ELEMENTARY,lunch,4589
03/19/2025,BUSH_HILL_ELEMENTARY,breakfast,4590
03/19/2025,BUSH_HILL_ELEMENTARY,lunch,4591
03/19/2025,CAMELOT_ELEMENTARY,breakfast,4592
03/19/2025,CAMELOT_ELEMENTARY,lunch,4593
03/19/2025,CAMERON_ELEMENTARY,breakfast,4594
03/19/2025,CAMERON_ELEMENTARY,lunch,4595
03/19/2025,CANTERBURY_WOODS_ELEMENTARY,breakfast,4596
03/19/2025,CANTERBURY_WOODS_ELEMENTARY,lunch,4597
03/19/2025,CARDINAL_FOREST_ELEMENTARY,breakfast,4598
03/19/2025,CARDINAL_FOREST_ELEMENTARY,lunch,4599
03/19/2025,CARSON_MIDDLE,breakfast,4600
03/19/2025,CARSON_MIDDLE,lunch,4601
03/19/2025,CENTREVILLE_ELEMENTARY,breakfast,4602
03/19/2025,CENTREVILLE_ELEMENTARY,lunch,4603
03/19/2025,CENTREVILLE_HIGH,breakfast,4604
03/19/2025,CENTREVILLE_HIGH,lunch,4605
03/19/2025,CENTRE_RIDGE_ELEMENTARY,breakfast,4606
03/19/2025,CENTRE_RIDGE_ELEMENTARY,lunch,4607
03/19/2025,CHANTILLY_HIGH,breakfast,4608
03/19/2025,CHANTILLY_HIGH,lunch,4609
03/19/2025,CHERRY_RUN_ELEMENTARY,breakfast,4610
03/19/2025,CHERRY_RUN_ELEMENTARY,lunch,4611
03/19/2025,CHESTERBROOK_ELEMENTARY,breakfast,4612
03/19/2025,CHESTERBROOK_ELEMENTARY,lunch,4613
03/19/2025,CHURCHILL_ROAD_ELEMENTARY,breakfast,4614
03/19/2025,CHURCHILL_ROAD_ELEMENTARY,lunch,4615
03/19/2025,CLEARVIEW_ELEMENTARY,breakfast,4616
03/19/2025,CLEARVIEW_ELEMENTARY,lunch,4617
03/19/2025,CLERMONT_ELEMENTARY,breakfast,4618
03/19/2025,CLERMONT_ELEMENTARY,lunch,4619
03/19/2025,COATES_ELEMENTARY,breakfast,4620
03/19/2025,COATES_ELEMENTARY,lunch,4621
03/19/2025,COLIN_POWELL_ELEMENTARY,breakfast,4622
03/19/2025,COLIN_POWELL_ELEMENTARY,lunch,4623
03/19/2025,COLUMBIA_ELEMENTARY,breakfast,4624
03/19/2025,COLUMBIA_ELEMENTARY,lunch,4625
03/19/2025,COLVIN_RUN_ELEMENTARY,breakfast,4626
03/19/2025,COLVIN_RUN_ELEMENTARY,lunch,4627
03/19/2025,COOPER_MIDDLE,breakfast,4628
03/19/2025,COOPER_MIDDLE,lunch,4629
03/19/2025,CRESTWOOD_ELEMENTARY,breakfast,4630
03/19/2025,CRESTWOOD_ELEMENTARY,lunch,4631
03/19/2025,CROSSFIELD_ELEMENTARY,breakfast,4632
03/19/2025,CROSSFIELD_ELEMENTARY,lunch,4633
03/19/2025,CUB_RUN_ELEMENTARY,breakfast,4634
03/19/2025,CUB_RUN_ELEMENTARY,lunch,4635
03/19/2025,CUNNINGHAM_PARK_ELEMENTARY,breakfast,4636
03/19/2025,CUNNINGHAM_PARK_ELEMENTARY,lunch,4637
03/19/2025,DANIELS_RUN_ELEMENTARY,breakfast,4638
03/19/2025,DANIELS_RUN_ELEMENTARY,lunch,4639
03/19/2025,DEER_PARK_ELEMENTARY,breakfast,4640
03/19/2025,DEER_PARK_ELEMENTARY,lunch,4641
03/19/2025,DOGWOOD_ELEMENTARY,breakfast,4642
03/19/2025,DOGWOOD_ELEMENTARY,lunch,4643
03/19/2025,DRANESVILLE_ELEMENTARY,breakfast,4644
03/19/2025,DRANESVILLE_ELEMENTARY,lunch,4645
03/19/2025,EAGLE_VIEW_ELEMENTARY,breakfast,4646
03/19/2025,EAGLE_VIEW_ELEMENTARY,lunch,4647
03/19/2025,EDISON_HIGH,breakfast,4648
03/19/2025,EDISON_HIGH,lunch,4649
03/19/2025,FAIRFAX_HIGH,breakfast,4650
03/19/2025,FAIRFAX_HIGH,lunch,4651
03/19/2025,FAIRFAX_VILLA_ELEMENTARY,breakfast,4652
03/19/2025,FAIRFAX_VILLA_ELEMENTARY,lunch,4653
03/19/2025,FAIRHILL_ELEMENTARY,breakfast,4654
03/19/2025,FAIRHILL_ELEMENTARY,lunch,4655
03/19/2025,FAIRVIEW_ELEMENTARY,breakfast,4656
03/19/2025,FAIRVIEW_ELEMENTARY,lunch,4657
03/19/2025,FALLS_CHURCH_HIGH,breakfast,4658
03/19/2025,FALLS_CHURCH_HIGH,lunch,4659
03/19/2025,FLINT_HILL_ELEMENTARY,breakfast,4660
03/19/2025,FLINT_HILL_ELEMENTARY,lunch,4661
03/19/2025,FLORIS_ELEMENTARY,breakfast,4662
03/19/2025,FLORIS_ELEMENTARY,lunch,4663
03/19/2025,FORESTDALE_ELEMENTARY,breakfast,4664
03/19/2025,FORESTDALE_ELEMENTARY,lunch,4665
03/19/2025,FORESTVILLE_ELEMENTARY,breakfast,4666
03/19/2025,FORESTVILLE_ELEMENTARY,lunch,4667
03/19/2025,FOREST_EDGE_ELEMENTARY,breakfast,4668
03/19/2025,FOREST_EDGE_ELEMENTARY,lunch,4669
03/19/2025,FORT_BELVOIR_PRIMARY_ELEM,breakfast,4670
03/19/2025,FORT_BELVOIR_PRIMARY_ELEM,lunch,4671
03/19/2025,FORT_BELVOIR_UPPER_ELEMENTARY,breakfast,4672
03/19/2025,FORT_BELVOIR_UPPER_ELEMENTARY,lunch,4673
03/19/2025,FORT_HUNT_ELEMENTARY,breakfast,4674
03/19/2025,FORT_HUNT_ELEMENTARY,lunch,4675
03/19/2025,FOX_MILL_ELEMENTARY,breakfast,4676
03/19/2025,FOX_MILL_ELEMENTARY,lunch,4677
03/19/2025,FRANCONIA_ELEMENTARY,breakfast,4678
03/19/2025,FRANCONIA_ELEMENTARY,lunch,4679
03/19/2025,FRANKLIN_MIDDLE,breakfast,4680
03/19/2025,FRANKLIN_MIDDLE,lunch,4681
03/19/2025,FRANKLIN_SHERMAN_ELEMENTARY,breakfast,4682
03/19/2025,FRANKLIN_SHERMAN_ELEMENTARY,lunch,4683
03/19/2025,FREEDOM_HILL_ELEMENTARY,breakfast,4684
03/19/2025,FREEDOM_HILL_ELEMENTARY,lunch,4685
03/19/2025,FROST_MIDDLE,breakfast,4686
03/19/2025,FROST_MIDDLE,lunch,4687
03/19/2025,GARFIELD_ELEMENTARY,breakfast,4688
03/19/2025,GARFIELD_ELEMENTARY,lunch,4689
03/19/2025,GLASGOW_MIDDLE,breakfast,4690
03/19/2025,GLASGOW_MIDDLE,lunch,4691
03/19/2025,GLEN_FOREST_ELEMENTARY,breakfast,4692
03/19/2025,GLEN_FOREST_ELEMENTARY,lunch,4693
03/19/2025,GRAHAM_ROAD_ELEMENTARY,breakfast,4694
03/19/2025,GRAHAM_ROAD_ELEMENTARY,lunch,4695
03/19/2025,GREAT_FALLS_ELEMENTARY,breakfast,4696
03/19/2025,GREAT_FALLS_ELEMENTARY,lunch,4697
03/19/2025,GREENBRIAR_EAST_ELEMENTARY,breakfast,4698
03/19/2025,GREENBRIAR_EAST_ELEMENTARY,lunch,4699
03/19/2025,GREENBRIAR_WEST_ELEMENTARY,breakfast,4700
03/19/2025,GREENBRIAR_WEST_ELEMENTARY,lunch,4701
03/19/2025,GROVETON_ELEMENTARY,breakfast,4702
03/19/2025,GROVETON_ELEMENTARY,lunch,4703
03/19/2025,GUNSTON_ELEMENTARY,breakfast,4704
03/19/2025,GUNSTON_ELEMENTARY,lunch,4705
03/19/2025,HALLEY_ELEMENTARY,breakfast,4706
03/19/2025,HALLEY_ELEMENTARY,lunch,4707
03/19/2025,HAYCOCK_ELEMENTARY,breakfast,4708
03/19/2025,HAYCOCK_ELEMENTARY,lunch,4709
03/19/2025,HAYFIELD_ELEMENTARY,breakfast,4710
03/19/2025,HAYFIELD_ELEMENTARY,lunch,4711
03/19/2025,HAYFIELD_SECONDARY,breakfast,4712
03/19/2025,HAYFIELD_SECONDARY,lunch,4713
03/19/2025,HERNDON_ELEMENTARY,breakfast,4714
03/19/2025,HERNDON_ELEMENTARY,lunch,4715
03/19/2025,HERNDON_HIGH,breakfast,4716
03/19/2025,HERNDON_HIGH,lunch,4717
03/19/2025,HERNDON_MIDDLE,breakfast,4718
03/19/2025,HERNDON_MIDDLE,lunch,4719
03/19/2025,HOLLIN_MEADOWS_ELEMENTARY,breakfast,4720
03/19/2025,HOLLIN_MEADOWS_ELEMENTARY,lunch,4721
03/19/2025,HOLMES_MIDDLE,breakfast,4722
03/19/2025,HOLMES_MIDDLE,lunch,4723
03/19/2025,HUGHES_MIDDLE,breakfast,4724
03/19/2025,HUGHES_MIDDLE,lunch,4725
03/19/2025,HUNTERS_WOODS_ELEMENTARY,breakfast,4726
03/19/2025,HUNTERS_WOODS_ELEMENTARY,lunch,4727
03/19/2025,HUNT_VALLEY_ELEMENTARY,breakfast,4728
03/19/2025,HUNT_VALLEY_ELEMENTARY,lunch,4729
03/19/2025,HUTCHISON_ELEMENTARY,breakfast,4730
03/19/2025,HUTCHISON_ELEMENTARY,lunch,4731
03/19/2025,HYBLA_VALLEY_ELEMENTARY,breakfast,4732
03/19/2025,HYBLA_VALLEY_ELEMENTARY,lunch,4733
03/19/2025,IRVING_MIDDLE,breakfast,4734
03/19/2025,IRVING_MIDDLE,lunch,4735
03/19/2025,ISLAND_CREEK_ELEMENTARY,breakfast,4736
03/19/2025,ISLAND_CREEK_ELEMENTARY,lunch,4737
03/19/2025,JEFFERSON_HIGH,breakfast,4738
03/19/2025,JEFFERSON_HIGH,lunch,4739
03/19/2025,JOHNSON_MIDDLE,breakfast,4740
03/19/2025,JOHNSON_MIDDLE,lunch,4741
03/19/2025,JUSTICE_HIGH,breakfast,4742
03/19/2025,JUSTICE_HIGH,lunch,4743
03/19/2025,KEENE_MILL_ELEMENTARY,breakfast,4744
03/19/2025,KEENE_MILL_ELEMENTARY,lunch,4745
03/19/2025,KENT_GARDENS_ELEMENTARY,breakfast,4746
03/19/2025,KENT_GARDENS_ELEMENTARY,lunch,4747
03/19/2025,KEY_MIDDLE,breakfast,4748
03/19/2025,KEY_MIDDLE,lunch,4749
03/19/2025,KILMER_MIDDLE,breakfast,4750
03/19/2025,KILMER_MIDDLE,lunch,4751
03/19/2025,KINGS_GLEN_ELEMENTARY,breakfast,4752
03/19/2025,KINGS_GLEN_ELEMENTARY,lunch,4753
03/19/2025,KINGS_PARK_ELEMENTARY,breakfast,4754
03/19/2025,KINGS_PARK_ELEMENTARY,lunch,4755
03/19/2025,LAKE_ANNE_ELEMENTARY,breakfast,4756
03/19/2025,LAKE_ANNE_ELEMENTARY,lunch,4757
03/19/2025,LAKE_BRADDOCK_SECONDARY,breakfast,4758
03/19/2025,LAKE_BRADDOCK_SECONDARY,lunch,4759
03/19/2025,LANE_ELEMENTARY,breakfast,4760
03/19/2025,LANE_ELEMENTARY,lunch,4761
03/19/2025,LANGLEY_HIGH,breakfast,4762
03/19/2025,LANGLEY_HIGH,lunch,4763
03/19/2025,LAUREL_HILL_ELEMENTARY,breakfast,4764
03/19/2025,LAUREL_HILL_ELEMENTARY,lunch,4765
03/19/2025,LAUREL_RIDGE_ELEMENTARY,breakfast,4766
03/19/2025,LAUREL_RIDGE_ELEMENTARY,lunch,4767
03/19/2025,LEES_CORNER_ELEMENTARY,breakfast,4768
03/19/2025,LEES_CORNER_ELEMENTARY,lunch,4769
03/19/2025,LEMON_ROAD_ELEMENTARY,breakfast,4770
03/19/2025,LEMON_ROAD_ELEMENTARY,lunch,4771
03/19/2025,LEWIS_HIGH,breakfast,4772
03/19/2025,LEWIS_HIGH,lunch,4773
03/19/2025,LIBERTY_MIDDLE,breakfast,4774
03/19/2025,LIBERTY_MIDDLE,lunch,4775
03/19/2025,LITTLE_RUN_ELEMENTARY,breakfast,4776
03/19/2025,LITTLE_RUN_ELEMENTARY,lunch,4777
03/19/2025,LONDON_TOWNE_ELEMENTARY,breakfast,4778
03/19/2025,LONDON_TOWNE_ELEMENTARY,lunch,4779
03/19/2025,LONGFELLOW_MIDDLE,breakfast,4780
03/19/2025,LONGFELLOW_MIDDLE,lunch,4781
03/19/2025,LORTON_STATION_ELEMENTARY,breakfast,4782
03/19/2025,LORTON_STATION_ELEMENTARY,lunch,4783
03/19/2025,LOUISE_ARCHER_ELEMENTARY,breakfast,4784
03/19/2025,LOUISE_ARCHER_ELEMENTARY,lunch,4785
03/19/2025,LUTHER_JACKSON_MIDDLE,breakfast,4786
03/19/2025,LUTHER_JACKSON_MIDDLE,lunch,4787
03/19/2025,LYNBROOK_ELEMENTARY,breakfast,4788
03/19/2025,LYNBROOK_ELEMENTARY,lunch,4789
03/19/2025,MADISON_HIGH,breakfast,4790
03/19/2025,MADISON_HIGH,lunch,4791
03/19/2025,MANTUA_ELEMENTARY,breakfast,4792
03/19/2025,MANTUA_ELEMENTARY,lunch,4793
03/19/2025,MARSHALL_HIGH,breakfast,4794
03/19/2025,MARSHALL_HIGH,lunch,4795
03/19/2025,MARSHALL_ROAD_ELEMENTARY,breakfast,4796
03/19/2025,MARSHALL_ROAD_ELEMENTARY,lunch,4797
03/19/2025,MASON_CREST_ELEMENTARY,breakfast,4798
03/19/2025,MASON_CREST_ELEMENTARY,lunch,4799
03/19/2025,MCLEAN_HIGH,breakfast,4800
03/19/2025,MCLEAN_HIGH,lunch,4801
03/19/2025,MCNAIR_ELEMENTARY,breakfast,4802
03/19/2025,MCNAIR_ELEMENTARY,lunch,4803
03/19/2025,MCNAIR_UPPER_ELEMENTARY,breakfast,4804
03/19/2025,MCNAIR_UPPER_ELEMENTARY,lunch,4805
03/19/2025,MOSAIC_ELEMENTARY,breakfast,4806
03/19/2025,MOSAIC_ELEMENTARY,lunch,4807
03/19/2025,MOUNT_EAGLE_ELEMENTARY,breakfast,4808
03/19/2025,MOUNT_EAGLE_ELEMENTARY,lunch,4809
03/19/2025,MT._VERNON_HIGH,breakfast,4810
03/19/2025,MT._VERNON_HIGH,lunch,4811
03/19/2025,MT._VERNON_WOODS_ELEM.,breakfast,4812
03/19/2025,MT._VERNON_WOODS_ELEM.,lunch,4813
03/19/2025,NAVY_ELEMENTARY,breakfast,4814
03/19/2025,NAVY_ELEMENTARY,lunch,4815
03/19/2025,NEWINGTON_FOREST_ELEMENTARY,breakfast,4816
03/19/2025,NEWINGTON_FOREST_ELEMENTARY,lunch,4817
03/19/2025,NORTH_SPRINGFIELD_ELEMENTARY,breakfast,4818
03/19/2025,NORTH_SPRINGFIELD_ELEMENTARY,lunch,4819
03/19/2025,OAKTON_ELEMENTARY,breakfast,4820
03/19/2025,OAKTON_ELEMENTARY,lunch,4821
03/19/2025,OAKTON_HIGH,breakfast,4822
03/19/2025,OAKTON_HIGH,lunch,4823
03/19/2025,OAK_HILL_ELEMENTARY,breakfast,4824
03/19/2025,OAK_HILL_ELEMENTARY,lunch,4825
03/19/2025,OAK_VIEW_ELEMENTARY,breakfast,4826
03/19/2025,OAK_VIEW_ELEMENTARY,lunch,4827
03/19/2025,OLDE_CREEK_ELEMENTARY,breakfast,4828
03/19/2025,OLDE_CREEK_ELEMENTARY,lunch,4829
03/19/2025,ORANGE_HUNT_ELEMENTARY,breakfast,4830
03/19/2025,ORANGE_HUNT_ELEMENTARY,lunch,4831
03/19/2025,PARKLAWN_ELEMENTARY,breakfast,4832
03/19/2025,PARKLAWN_ELEMENTARY,lunch,4833
03/19/2025,PINE_SPRING_ELEMENTARY,breakfast,4834
03/19/2025,PINE_SPRING_ELEMENTARY,lunch,4835
03/19/2025,POE_MIDDLE,breakfast,4836
03/19/2025,POE_MIDDLE,lunch,4837
03/19/2025,POPLAR_TREE_ELEMENTARY,breakfast,4838
03/19/2025,POPLAR_TREE_ELEMENTARY,lunch,4839
03/19/2025,PROVIDENCE_ELEMENTARY,breakfast,4840
03/19/2025,PROVIDENCE_ELEMENTARY,lunch,4841
03/19/2025,RAVENSWORTH_ELEMENTARY,breakfast,4842
03/19/2025,RAVENSWORTH_ELEMENTARY,lunch,4843
03/19/2025,RIVERSIDE_ELEMENTARY,breakfast,4844
03/19/2025,RIVERSIDE_ELEMENTARY,lunch,4845
