RecipeID,RecipeName,ServingSize,GramsPerServing,Calories,Protein,Total Fat,Saturated Fat,Trans Fat,Total Carbohydrate,Dietary Fiber,Total Sugars,Added Sugars,Sodium,Cholesterol,sales_item,match_score,needs_review
60205,Cheesy Fiesta Nachos,Serving,209.0,414.0,15.0,18.0,5.0,,46.0,4.0,5.0,,688.0,5.0,NACHOS W/ CHEESE ELEMENTARY,6.0,False
60088,Make Your Own Nachos,Nacho Kit,132.1,308.0,14.0,16.0,7.0,0.0,28.0,2.0,8.0,,857.0,10.0,NACHOS W/ CHEESE ELEMENTARY,6.0,False
10108,Cheese Sauce,1/4 cup,53.6,120.0,7.0,9.0,5.0,0.0,2.0,0.0,4.0,1.0,217.0,27.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,10.0,False
60113,Chicken & Cheese Nachos,Serving,224.2,505.0,32.0,21.0,6.0,0.0,46.0,3.0,5.0,0.0,925.0,66.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,14.0,False
60143,Nachos w/Shredded Chicken and Cheese Sauce,Serving Size,157.8,424.0,19.0,19.0,5.0,0.0,44.0,2.0,4.0,0.0,754.0,30.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,18.0,False
60078,Nachos with Turkey Barbacoa and Cheese Sauce,Serving,167.0,435.0,19.0,20.0,6.0,0.0,44.0,2.0,4.0,0.0,855.0,39.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,26.0,False
60020,"Quesadilla, Turkey Barbacoa and Cheese",Quesadilla,164.8,402.0,26.0,19.0,8.0,0.0,32.0,3.0,3.0,1.0,868.0,63.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,18.0,False
60177,Turkey & Cheese & Cracker Power Pack,wrap,120.1,330.0,17.0,13.0,3.0,0.0,39.0,,9.0,7.0,973.0,35.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,14.0,False
10053,Turkey Barbacoa,#10 scoop,83.9,90.0,13.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,480.0,50.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,10.0,False
60225,Turkey Barbacoa & Cheese Taco,1 Taco,182.4,322.0,24.0,11.0,2.0,0.0,32.0,3.0,2.0,1.0,919.0,73.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,18.0,False
60148,Turkey Barbacoa Arepa,Arepa Sandwich,227.4,282.0,23.0,9.0,3.0,0.0,29.0,3.0,0.0,,949.0,78.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,10.0,False
60195,Turkey Sausage & Cheese Bagel,Sandwich,110.7,252.0,14.0,10.0,4.0,0.0,27.0,3.0,3.0,2.0,608.0,45.0,NACHOS W/ TURKEY BARBACOA & CHEESE SAUCE ES,14.0,False
60126,Arepa w/Taco Beef,1 Aprea + #8 scoop of beef,253.4,253.0,16.0,6.0,2.0,0.0,35.0,6.0,4.0,0.0,510.0,34.0,NACHOS W/TACO MEAT&CHEESE-SEC ONDARY,10.0,False
10008,"Beef, Taco Meat, Pre-Cooked",1/2 cup (#8 scoop),89.9,113.0,13.0,5.0,2.0,0.0,5.0,2.0,2.0,0.0,296.0,34.0,NACHOS W/TACO MEAT&CHEESE-SEC ONDARY,10.0,False
60070,Nachos with Taco Meat and Cheese Sauce,Serving Size,155.2,430.0,16.0,20.0,6.0,0.0,45.0,3.0,5.0,0.0,679.0,22.0,NACHOS W/TACO MEAT&CHEESE-SEC ONDARY,26.0,False
60145,"Quesadilla, Cheese and Taco Meat",Quesadilla,135.0,317.0,19.0,13.0,5.0,0.0,33.0,4.0,3.0,1.0,568.0,37.0,NACHOS W/TACO MEAT&CHEESE-SEC ONDARY,18.0,False
30049,Taco Flavored Hummus,2 Each,170.1,240.0,12.0,6.0,0.0,0.0,36.0,10.0,6.0,0.0,360.0,0.0,NACHOS W/TACO MEAT&CHEESE-SEC ONDARY,6.0,False
10078,Beef Meat Sauce,#6 scoop,159.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NACHOS W/TACO MEAT/CHEESE SAUCE ELEMENTARY,10.0,False
60124,Nachos with Cheese Sauce,Serving,163.9,468.0,16.0,24.0,8.0,0.0,48.0,2.0,8.0,0.0,912.0,10.0,NACHOS W/TACO MEAT/CHEESE SAUCE ELEMENTARY,18.0,False
60071,Nachos with Cheese Sauce,serving size,163.9,468.0,16.0,24.0,8.0,0.0,48.0,2.0,8.0,0.0,912.0,10.0,NACHOS W/TACO MEAT/CHEESE SAUCE ELEMENTARY,18.0,False
20023,Baby Carrots,3 baby carrots per 1/4 cup,35.2,12.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,27.0,0.0,No Charge A La Carte Promotion,0.0,False
20049,Carrots,each,73.7,26.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,57.0,0.0,No Charge A La Carte Promotion,0.0,False
60157,Mandarin Orange Pepper Fruit Salsa,1 TBSP,21.5,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,ORANGE CHICKEN ELEMENTARY,6.0,False
20017,Orange,6 Slices per 1/2 cup,131.0,83.0,2.0,0.0,0.0,0.0,20.0,6.0,,0.0,3.0,0.0,ORANGE CHICKEN ELEMENTARY,6.0,False
60055,Orange Chicken,4 Bites w/ 1oz sauce,128.1,231.0,18.0,6.0,1.0,0.0,27.0,1.0,11.0,10.0,634.0,45.0,ORANGE CHICKEN ELEMENTARY,10.0,False
30041,Orange Flavored Dried Cranberries,Each,32.9,110.0,0.0,0.0,0.0,0.0,27.0,2.0,24.0,21.0,0.0,0.0,ORANGE CHICKEN ELEMENTARY,6.0,False
20047,Orange Slices,6 Slices per 1/2 cup,131.0,83.0,2.0,0.0,0.0,0.0,20.0,6.0,,0.0,3.0,0.0,ORANGE CHICKEN ELEMENTARY,6.0,False
30009,Orange Tangerine Juice,Each,119.9,60.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,10.0,0.0,ORANGE CHICKEN ELEMENTARY,6.0,False
30063,Ketchup Packet,Packet,9.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,89.0,0.0,PARFAIT POWER PACK ELEMENTARY,0.0,False
30065,Mustard Packet,Packet,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,PARFAIT POWER PACK ELEMENTARY,0.0,False
60219,Mandarin  Parfait Power Pack,Power Pack,361.7,458.0,13.0,11.0,5.0,0.0,81.0,5.0,42.0,22.0,315.0,23.0,PARFAIT POWER PACK SECONDARY,14.0,False
60218,"Peach Parfait, Power Pack",Power Pack,354.6,428.0,12.0,11.0,4.0,0.0,75.0,4.0,41.0,21.0,350.0,23.0,PARFAIT POWER PACK SECONDARY,14.0,False
60150,Strawberry Parfait Power Pack,Power Pack,302.3,493.0,14.0,16.0,5.0,0.0,78.0,5.0,42.0,32.0,363.0,42.0,PARFAIT POWER PACK SECONDARY,14.0,False
60163,Strawberry Parfait Power Pack w/Egg,Power Pack,324.3,490.0,14.0,15.0,2.0,,76.0,5.0,41.0,32.0,225.0,208.0,PARFAIT POWER PACK SECONDARY,14.0,False
60066,Beef Meatballs,3 Meatballs EC Only,35.4,76.0,6.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,166.0,24.0,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
10007,"Beef, Meatballs, Pre-Cooked",5 meatballs,70.9,151.0,12.0,10.0,4.0,1.0,2.0,1.0,1.0,0.0,332.0,48.0,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
60030,Broccoli Alfredo Pasta,1 cup,735.8,438.0,24.0,16.0,8.0,0.0,54.0,6.0,10.0,,516.0,43.0,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
60139,Italian Pasta Salad,2/3 cup (#6 scoop),483.0,273.0,14.0,8.0,4.0,0.0,38.0,5.0,8.0,4.0,794.0,15.0,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
60026,"Pasta, Baked Penne",1 cup,1000.9,726.0,41.0,30.0,14.0,0.0,74.0,10.0,23.0,3.0,1134.0,61.0,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
10076,"Pasta, Frozen, Penne",Serving Size,140.0,250.0,9.0,2.0,0.0,0.0,49.0,6.0,2.0,,20.0,,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
60025,"Pasta, Macaroni, Prepared",1 cup cooked,530.3,190.0,7.0,1.0,0.0,0.0,41.0,4.0,2.0,0.0,19.0,0.0,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
60024,"Pasta, Penne (Prepared)",1/2 cup cooked,265.1,95.0,4.0,1.0,0.0,0.0,20.0,2.0,1.0,,9.0,0.0,PASTA W/ MEATBALLS ELEMENTARY,6.0,False
60039,Pasta with Meat Sauce,serving,690.2,191.0,7.0,1.0,0.0,0.0,41.0,4.0,2.0,,22.0,0.0,PASTA W/MEAT SAUCE SECONDARY,18.0,False
60076,Penne Pasta with Marinara and Beef Meatballs,"cup cooked pasta, 1/2c sauce, 5 meatballs",754.6,492.0,28.0,19.0,8.0,1.0,54.0,7.0,10.0,1.0,668.0,63.0,PASTA W/MEATBALLS SECODNARY,14.0,False
60081,Penne Pasta with Marinara and Beef Meatballs,"1/2 cup cooked pasta, 1/2c sauce, 5 meatballs",489.4,397.0,25.0,18.0,8.0,1.0,34.0,5.0,9.0,1.0,659.0,63.0,PASTA W/MEATBALLS SECODNARY,14.0,False
60035,PB&J Power Pack,Power Packs,123.0,480.0,17.0,27.0,8.0,0.0,48.0,5.0,15.0,12.0,630.0,25.0,PBJ POWER PACK ELEMENTARY,10.0,False
60106,Turkey Pepperoni Power Pack,Power Pack,110.6,355.0,14.0,15.0,5.0,0.0,42.0,,11.0,7.0,1115.0,35.0,PBJ POWER PACK ELEMENTARY,10.0,False
10032,"Calzone, Turkey Pepperoni",1 calzone,142.0,270.0,,10.0,4.0,0.0,30.0,3.0,4.0,2.0,540.0,30.0,PEPPERONI PIZZA ELEMENTARY,6.0,False
20041,"Peppers, Green, Whole",1/2 cup,46.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,PEPPERONI PIZZA ELEMENTARY,0.0,False
20042,"Peppers, Red, Whole",1/4 cup,23.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,PEPPERONI PIZZA ELEMENTARY,0.0,False
60171,"Pizza, Turkey Pepperoni, Slice",Slice,153.4,348.0,22.0,16.0,8.0,0.0,29.0,3.0,3.0,1.0,569.0,39.0,PEPPERONI PIZZA ELEMENTARY,10.0,False
60046,Red Pepper Strips,1/2 cup,63.5,17.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,0.0,PEPPERONI PIZZA ELEMENTARY,0.0,False
60127,Turkey Pepperoni Lasagna,Each,226.2,336.0,21.0,11.0,5.0,0.0,36.0,3.0,10.0,1.0,625.0,32.0,PEPPERONI PIZZA ELEMENTARY,6.0,False
60041,Turkey Pepperoni Pizza,Slice,149.7,323.0,23.0,13.0,6.0,0.0,30.0,3.0,6.0,,429.0,35.0,PEPPERONI PIZZA ELEMENTARY,10.0,False
10055,"Turkey, Pepperoni",10 slices,19.0,30.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,,165.0,13.0,PEPPERONI PIZZA ELEMENTARY,6.0,False
20063,"CLPP, Fuji Apples",1 Each,150.0,,,,,,,,,,,,PINEAPPLE PARFAIT,0.0,False
30070,"Canned Pineapple, Tidbits",1/2 cup (drained),180.0,108.0,1.0,0.0,0.0,0.0,28.0,2.0,26.0,,2.0,0.0,PINEAPPLE PARFAIT,6.0,False
60062,Chilled Pineapple,1/2 cup,180.0,108.0,1.0,0.0,0.0,0.0,28.0,2.0,26.0,,2.0,0.0,PINEAPPLE PARFAIT,6.0,False
60049,Pineapple Parfait,Parfait,314.9,284.0,6.0,2.0,0.0,0.0,64.0,4.0,44.0,15.0,55.0,3.0,PINEAPPLE PARFAIT,10.0,False
10021,Apple Cinnamon Bread,1oz Grain (1/64 Baked Pan),63.0,206.0,3.0,8.0,1.0,0.0,33.0,2.0,18.0,17.0,110.0,19.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
60178,Apple Cinnamon Bread (Grain for entree),1 square,63.0,206.0,3.0,8.0,1.0,0.0,33.0,2.0,18.0,17.0,110.0,19.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
10080,Banana Bread,Each,102.0,280.0,5.0,7.0,1.0,0.0,51.0,2.0,26.0,25.0,180.0,30.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
10022,"Batter, Banana Bread, WG",1oz Grain (1/64 Baked Pan),63.0,207.0,3.0,8.0,1.0,0.0,33.0,2.0,18.0,15.0,106.0,18.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
10096,"Batter, Pumpkin Bread",1oz Grain (1/64 Baked Pan),63.0,194.0,3.0,7.0,1.0,0.0,31.0,2.0,16.0,15.0,105.0,17.0,PUMPKIN BREAD W/ STRING CHEESE,10.0,False
10038,"Bread, English Muffin, WG",Each,62.4,120.0,6.0,2.0,0.0,0.0,21.0,1.0,1.0,,270.0,0.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
10027,"Bread, Loco",1/2 piece,28.0,75.0,2.0,2.0,0.0,0.0,13.0,2.0,1.0,,68.0,0.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
20089,"Cheese, String, Mozzarella, Low-Fat IW",1 Stick,28.0,60.0,7.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,200.0,20.0,PUMPKIN BREAD W/ STRING CHEESE,10.0,False
60153,Pumpkin Bread,1 square,63.0,194.0,3.0,7.0,1.0,0.0,31.0,2.0,16.0,15.0,105.0,17.0,PUMPKIN BREAD W/ STRING CHEESE,10.0,False
60130,"Quesadilla, Cheese w/ 6 Inch Tortillas",Quesadilla,116.4,351.0,18.0,17.0,10.0,0.0,32.0,4.0,3.0,2.0,533.0,35.0,PUMPKIN BREAD W/ STRING CHEESE,10.0,False
20016,String Cheese,Each,28.0,80.0,6.0,6.0,4.0,0.0,2.0,0.0,1.0,0.0,200.0,20.0,PUMPKIN BREAD W/ STRING CHEESE,10.0,False
60156,"Taco, Turkey Barbacoa, Loco Bread",2 Tacos,176.4,292.0,23.0,9.0,2.0,0.0,29.0,3.0,1.0,,834.0,73.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
30015,Whole Wheat Sliced Bread,Slice,31.0,80.0,4.0,2.0,0.0,0.0,15.0,2.0,1.0,0.0,160.0,0.0,PUMPKIN BREAD W/ STRING CHEESE,6.0,False
60167,Bean Salad (SUMMER),1 cup,316.7,237.0,12.0,2.0,0.0,0.0,42.0,10.0,7.0,4.0,756.0,0.0,SALAD BAR ELEMENTARY,6.0,False
60100,Black Beans - salad bar entree,1/2 cup,130.0,130.0,8.0,1.0,0.0,0.0,23.0,6.0,1.0,0.0,140.0,0.0,SALAD BAR ELEMENTARY,10.0,False
20066,"CLPP, Salad Mix, Green Leaf",Cup,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,SALAD BAR ELEMENTARY,6.0,False
60101,Chickpeas - salad bar entree,1/2 cup,130.0,80.0,4.0,1.0,0.0,0.0,14.0,4.0,2.0,0.0,140.0,0.0,SALAD BAR ELEMENTARY,10.0,False
20028,Lettuce Blend Salad Mix,1/2 cup,28.9,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,SALAD BAR ELEMENTARY,6.0,False
20079,"Lettuce, Green Salad Mix",1 cup,68.6,10.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,0.0,SALAD BAR ELEMENTARY,6.0,False
30030,Cheddar Chex Mix,Package,26.1,110.0,2.0,3.0,1.0,0.0,20.0,2.0,4.0,2.0,150.0,0.0,SIMPLY CHEX,6.0,False
30174,"Chex Mix, Cheddar - do not use",Package,29.2,110.0,2.0,3.0,0.0,0.0,20.0,2.0,4.0,4.0,130.0,0.0,SIMPLY CHEX,6.0,False
30138,Diet Coke 24/12oz,Each,340.2,,,,,,,,,,,,SPECIAL DIET MEAL ELEMENTARY,6.0,False
30016,"Bread, Hamburger Bun",Bun,57.0,140.0,6.0,2.0,0.0,0.0,27.0,4.0,3.0,3.0,220.0,0.0,SPICY CHICKEN ON BUN SECONDARY,6.0,False
30111,Doritos RF Spicy Sweet Chili,Each,28.3,,,,,,,,,,,,SPICY CHICKEN ON BUN SECONDARY,6.0,False
10013,"Patty, Chicken, Spicy, Breaded",2 strips,57.0,113.0,8.0,5.0,1.0,0.0,9.0,1.0,0.0,0.0,198.0,20.0,SPICY CHICKEN ON BUN SECONDARY,10.0,False
60121,"Sauce, Spicy Mayo",tbsp,19.4,39.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,211.0,6.0,SPICY CHICKEN ON BUN SECONDARY,6.0,False
60072,Spicy Breaded Chicken Patty on Bun,Sandwich,171.0,365.0,22.0,11.0,1.0,0.0,44.0,5.0,3.0,3.0,615.0,40.0,SPICY CHICKEN ON BUN SECONDARY,18.0,False
60131,"Wrap, Spicy Chicken on 6 Inch Tortillas",Wrap,195.3,446.0,24.0,17.0,5.0,0.0,48.0,5.0,2.0,2.0,646.0,50.0,SPICY CHICKEN ON BUN SECONDARY,14.0,False
60166,Shredded Chicken Wrap,Wrap,164.2,282.0,23.0,7.0,0.0,0.0,31.0,3.0,2.0,1.0,668.0,50.0,SPICY CHICKEN WRAP SECONDARY,10.0,False
60075,Spicy Chicken Wrap,Wrap,197.3,446.0,25.0,17.0,3.0,0.0,47.0,4.0,2.0,1.0,716.0,50.0,SPICY CHICKEN WRAP SECONDARY,14.0,False
60138,"Wrap, Breaded Chicken",Wrap,168.3,431.0,21.0,20.0,3.0,0.0,44.0,4.0,2.0,1.0,711.0,40.0,SPICY CHICKEN WRAP SECONDARY,10.0,False
60231,Apple Cinnamon Parfait,Parfait,156.7,182.0,5.0,2.0,0.0,0.0,38.0,2.0,19.0,15.0,54.0,3.0,STRAWBERRY PARFAIT,6.0,False
30194,"IZZE, Strawberry",each,238.1,70.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,10.0,0.0,STRAWBERRY PARFAIT,6.0,False
30050,Natural Blackberry Jam,Packet,14.2,35.0,,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,STRAWBERRY PARFAIT,0.0,False
30198,"Nutri-Grain, Strawberry (CVM) - DO NOT ORDER",each,37.7,130.0,2.0,3.0,0.0,0.0,25.0,2.0,13.0,12.0,115.0,0.0,STRAWBERRY PARFAIT,6.0,False
30207,"Nutri-Grain, Strawberry, IW",Each,44.0,150.0,2.0,3.0,0.0,0.0,30.0,3.0,12.0,12.0,140.0,0.0,STRAWBERRY PARFAIT,6.0,False
60033,Peach Parfait,Parfait,304.5,258.0,5.0,2.0,0.0,0.0,56.0,3.0,35.0,16.0,60.0,3.0,STRAWBERRY PARFAIT,6.0,False
30031,Strawberry Chex Mix,Package,29.2,120.0,2.0,3.0,1.0,0.0,23.0,2.0,6.0,6.0,55.0,0.0,STRAWBERRY PARFAIT,6.0,False
30044,Strawberry Flavored Dried Cranberries,Each,32.9,110.0,0.0,0.0,0.0,0.0,27.0,2.0,24.0,21.0,0.0,0.0,STRAWBERRY PARFAIT,6.0,False
60096,Strawberry Parfait,Parfait,211.3,206.0,5.0,2.0,0.0,0.0,43.0,3.0,23.0,15.0,53.0,3.0,STRAWBERRY PARFAIT,10.0,False
60169,Strawberry Smoothie,8oz portion,246.2,147.0,5.0,0.0,0.0,0.0,31.0,1.0,24.0,11.0,75.0,5.0,STRAWBERRY PARFAIT,6.0,False
10073,Whole Strawberries,1/2 cup thawed,76.3,30.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,,0.0,0.0,STRAWBERRY PARFAIT,0.0,False
30219,"Dressing, Ranch, Bulk, Lite (NEW)",2 TBSP,30.0,70.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,250.0,5.0,STRING CHEESE,0.0,False
30035,Ranch Dressing Packet,Packet,42.5,60.0,1.0,2.0,0.0,0.0,9.0,1.0,4.0,2.0,210.0,0.0,STRING CHEESE,0.0,False
60220,Taco Beef,1/3 cup (#12 scoop),219.7,108.0,8.0,5.0,2.0,,10.0,3.0,6.0,,56.0,22.0,TACO BEEF AREPAS-ES,10.0,False
10074,"Frozen Berry, Triple Berry Blend",1/2 cup (thawed),83.1,40.0,1.0,0.0,0.0,0.0,10.0,2.0,7.0,0.0,0.0,0.0,TRIPLE BERRY PARFAIT,10.0,False
60099,"Parfait, Triple Berry",Parfait,218.1,216.0,6.0,2.0,0.0,0.0,46.0,4.0,26.0,15.0,53.0,3.0,TRIPLE BERRY PARFAIT,14.0,False
30150,Powerade Mixed Berry Zero,Each,567.0,,,,,,,,,,,,TRIPLE BERRY PARFAIT,6.0,False
60168,Triple Berry Parfait Power Pack,Power Pack,309.1,503.0,15.0,16.0,5.0,0.0,81.0,6.0,45.0,32.0,363.0,42.0,TRIPLE BERRY PARFAIT,14.0,False
60103,"Sandwich, Turkey & Cheese on Sub Roll",sandwich,113.5,215.0,18.0,5.0,2.0,0.0,29.0,4.0,4.0,3.0,663.0,28.0,TURKEY & CHEESE ON BISCUIT,18.0,False
60134,Turkey & Cheese on Biscuit,Sandwich,113.3,272.0,14.0,11.0,6.0,0.0,30.0,2.0,4.0,2.0,655.0,21.0,TURKEY & CHEESE ON BISCUIT,22.0,False
60147,Turkey & Cheese on Sub Roll,sandwich,150.0,255.0,26.0,6.0,2.0,0.0,29.0,4.0,4.0,3.0,870.0,38.0,TURKEY & CHEESE ON BISCUIT,18.0,False
60158,Turkey & Cheese on loco bread,sandwich,126.5,260.0,18.0,8.0,3.0,0.0,30.0,3.0,3.0,,788.0,35.0,TURKEY & CHEESE ON BISCUIT,18.0,False
10103,"Arepas, Bulk WG",Each,99.8,120.0,2.0,1.0,0.0,0.0,26.0,3.0,0.0,0.0,200.0,0.0,TURKEY BARBACOA AREPAS W/ CHEESE ES,6.0,False
60012,Turkey Barbacoa Tacos on Flour Tortillas,2 Tacos,180.4,322.0,23.0,11.0,4.0,0.0,33.0,4.0,2.0,2.0,849.0,73.0,TURKEY SAUSAGE ON BISCUIT,10.0,False
10054,Turkey Breast Steak,2 Slices,79.0,80.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,440.0,30.0,TURKEY SAUSAGE ON BISCUIT,6.0,False
60011,Turkey Sausage Breakfast Biscuit,Sandwich,111.0,297.0,12.0,16.0,7.0,0.0,28.0,2.0,3.0,2.0,488.0,37.0,TURKEY SAUSAGE ON BISCUIT,14.0,False
10052,Turkey Sausage Patty,2 Eaches,79.9,173.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,396.0,74.0,TURKEY SAUSAGE ON BISCUIT,10.0,False
10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted",3 Slices,42.5,40.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,233.0,20.0,TURKEY SAUSAGE ON BISCUIT,6.0,False
60044,BBQ Vegan Burger,Sandwich,152.8,310.0,20.0,7.0,0.0,0.0,44.0,10.0,12.0,10.0,763.0,0.0,VEGAN BURGER SECONDARY,10.0,False
60006,Vegan Burger,Sandwich,120.8,270.0,20.0,7.0,0.0,0.0,35.0,10.0,4.0,3.0,668.0,0.0,VEGAN BURGER SECONDARY,10.0,False
20034,Cherry Vanilla Yogurt,Container,113.0,90.0,3.0,0.0,0.0,0.0,19.0,0.0,14.0,10.0,55.0,5.0,YOGURT POWER PACK ELEMENTARY,6.0,False
60036,Cherry Vanilla Yogurt Power Pack,Power Packs,203.0,320.0,14.0,7.0,4.0,0.0,51.0,3.0,16.0,10.0,395.0,25.0,YOGURT POWER PACK ELEMENTARY,14.0,False
20033,Peach Yogurt,Container,113.4,90.0,3.0,0.0,0.0,0.0,19.0,0.0,14.0,10.0,55.0,5.0,YOGURT POWER PACK ELEMENTARY,6.0,False
60038,Peach Yogurt Power Pack,Power Packs,203.4,320.0,14.0,7.0,4.0,0.0,51.0,3.0,16.0,10.0,395.0,25.0,YOGURT POWER PACK ELEMENTARY,14.0,False
60037,Strawberry & Banana Yogurt Power Pack,Power Packs,203.4,320.0,14.0,7.0,4.0,0.0,51.0,3.0,16.0,10.0,390.0,25.0,YOGURT POWER PACK ELEMENTARY,14.0,False
20032,Strawberry Banana Yogurt,each,113.4,90.0,3.0,0.0,0.0,0.0,19.0,0.0,14.0,10.0,50.0,5.0,YOGURT POWER PACK ELEMENTARY,6.0,False
20029,Vanilla Yogurt,1/2 cup,113.4,87.0,3.0,0.0,0.0,0.0,19.0,0.0,15.0,11.0,53.0,3.0,YOGURT POWER PACK ELEMENTARY,6.0,False
60003,Mashed Potatoes,4.2 oz (1/2 cup),114.7,71.0,2.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,327.0,0.0,$1.25 POPCORN,0.0,True
20035,"Onions, Red, Whole",2 Tablespoons (sliced),15.9,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,$1PRETZEL,0.0,True
20019,"Plums, Red, Whole",Each,65.2,30.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,$1PRETZEL,0.0,True
30107,Ranch Dressing,1 ounce,30.0,80.0,1.0,8.0,1.0,0.0,2.0,0.0,1.0,1.0,270.0,10.0,ALC LUNCH ENTREE ELEMENTARY,0.0,True
30034,Graham Crackers,Package,22.1,90.0,1.0,3.0,0.0,0.0,17.0,1.0,5.0,5.0,90.0,0.0,BAGEL W/CREAM CHEESE,0.0,True
20057,"CLPP, Cucumbers",1 cup,100.0,15.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,BLUEBERRY BREAD W/ STRING CHEESE,0.0,True
60111,Poultry Gravy,1/8 cup,62.4,71.0,1.0,1.0,0.0,0.0,6.0,,1.0,0.0,117.0,5.0,BLUEBERRY BREAD W/ STRING CHEESE,0.0,True
20018,Red Seedless Grapes,16 grapes per 1/2 cup,86.2,59.0,1.0,0.0,0.0,0.0,16.0,1.0,13.0,0.0,2.0,0.0,BREADED CHICKENLESS BITES ELEMENTARY,0.0,True
30215,"Cracker, IW, Wheat",Each,45.4,180.0,3.0,6.0,1.0,0.0,30.0,3.0,4.0,3.0,250.0,0.0,CHEEZ-IT,0.0,True
30140,Sprite 24/12oz,Each,340.2,,,,,,,,,,,,CHICKENLESS BITE W/ MAPLEL WAFFLE SECONDARY,0.0,True
20081,Tangerine Whole,Each,113.4,60.0,1.0,0.0,0.0,0.0,15.0,2.0,12.0,0.0,2.0,0.0,CHICKENLESS BITES W/ ORANGE SAUCE W/RICE,0.0,True
30092,Roasted Sunflower Seeds,Package,34.0,200.0,7.0,16.0,2.0,0.0,7.0,3.0,1.0,0.0,130.0,0.0,HAMBURGER SECONDARY,0.0,True
30186,Teddy Grahams,2 each,42.5,180.0,2.0,6.0,0.0,0.0,30.0,2.0,10.0,10.0,110.0,0.0,HAMBURGER SECONDARY,0.0,True
60090,Assorted Craisins,Packet,32.9,110.0,0.0,0.0,0.0,0.0,27.0,2.0,24.0,14.0,0.0,0.0,PARFAIT,0.0,True
20010,"Bartlett, Fresh Whole Pears",Each,178.0,101.0,1.0,0.0,0.0,0.0,27.0,6.0,17.0,0.0,2.0,0.0,PARFAIT,0.0,True
20080,"Carrots, Shredded",Cup,91.0,37.0,1.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,63.0,0.0,PARFAIT,0.0,True
